"","Harm","Fairness","Ingroup","Authority","Purity"
"Saenuri",0.053125072752671,0.051141201825388,0.0718882250348936,0.00164236686905971,0.0425958150445014
"Minjoo",-0.184825592059219,-0.0790309382473892,-0.27269420050428,-0.268202539251072,-0.203323094549579
"Cleavage",0.194504552731905,0.10120508671361,0.282854772506771,0.234376675712722,0.2039165482186
